Date_Time             Cha-1(Gauss)     Ch-2(Gauss)       Ch-3(Gauss)      Ch-4(Gauss)     Ch-5(Gauss)    Ch-6(Gauss)  Max_Range(Gauss)    Offset(Gauss)
===========           =============  =============     =============    =============   =============  =============  ================  ====================

2015-01-12-17-23-19	-0.031227672	-4.6311478	0.21776714	-1.7490477e-05	-4.6100704e-05	-1.6298384e-05	 9.9999972	4.2114163e-05	
2015-01-12-17-23-29	-0.031228864	-4.6312015	0.21775998	-1.3914198e-05	-4.4908611e-05	-2.1066755e-05	 9.9999972	4.6882534e-05	
2015-01-12-17-23-38	-0.031231248	-4.6311717	0.21775641	-1.5106291e-05	-4.9676982e-05	-1.6298384e-05	 9.9999817	5.4035091e-05	
2015-01-12-17-23-48	-0.031233633	-4.6312205	0.21775164	-1.3914198e-05	-4.7292797e-05	-1.7490477e-05	  9.999965	3.1385328e-05	
2015-01-12-17-23-57	-0.03122648	-4.6312372	 0.2177576	-1.5106291e-05	-4.7292797e-05	-1.5106291e-05	 9.9999972	3.4961606e-05	
2015-01-12-17-24-07	-0.031225288	-4.6312277	0.21776117	-1.5106291e-05	-4.4908611e-05	-1.7490477e-05	 9.9999972	3.4961606e-05	
2015-01-12-17-24-17	-0.031230056	-4.6312575	0.21776356	-1.6298384e-05	-5.0869075e-05	-1.7490477e-05	 9.9999948	3.7345792e-05	
2015-01-12-17-24-26	-0.031228864	-4.6312754	0.21775998	-1.7490477e-05	-4.848489e-05	-1.9874662e-05	 9.9999829	4.5690442e-05	
2015-01-12-17-24-36	-0.031233633	-4.6312611	0.21775641	-1.7490477e-05	-4.848489e-05	-1.6298384e-05	 9.9999889	4.6882534e-05	
2015-01-12-17-24-45	-0.031228864	-4.6312825	0.21775164	-1.5106291e-05	-4.9676982e-05	-1.3914198e-05	 9.9999769	4.926672e-05	
2015-01-12-17-24-55	-0.03123244	-4.6312766	0.21774449	-1.2722106e-05	-4.7292797e-05	-1.6298384e-05	 9.9999626	3.4961606e-05	
2015-01-12-17-25-05	-0.03123244	-4.6313004	 0.2177576	-1.1530013e-05	-5.0869075e-05	-1.6298384e-05	 9.9999829	3.7345792e-05	
2015-01-12-17-25-14	-0.03122648	-4.6313278	0.21775521	-1.9874662e-05	-4.848489e-05	-1.868257e-05	 9.9999972	3.6153699e-05	
2015-01-12-17-25-24	-0.03122648	-4.6313183	0.21775045	-1.6298384e-05	-4.9676982e-05	-2.1066755e-05	 9.9999865	3.7345792e-05	
2015-01-12-17-25-33	-0.031228864	-4.6313219	0.21774687	-1.5106291e-05	-4.848489e-05	-1.5106291e-05	 9.9999781	4.3306256e-05	
2015-01-12-17-25-43	-0.03122648	-4.6313207	0.21775045	-1.6298384e-05	-5.2061168e-05	-1.6298384e-05	  9.999971	4.6882534e-05	
2015-01-12-17-25-53	-0.031230056	 -4.631329	 0.2177421	-1.6298384e-05	-5.3253261e-05	-1.868257e-05	 9.9999591	5.0458813e-05	
2015-01-12-17-26-02	-0.03123244	-4.6313076	0.21773614	-1.6298384e-05	-4.7292797e-05	-1.5106291e-05	 9.9999591	5.6419277e-05	
